image_id,camera,product_id,raw_file_url,notes
528081,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528081/6454ca04897e4d4fbd65dbdafa4fb722.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528083,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528083/b8654582b56e46319491b2bfd52bb730.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528089,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528089/a64b657338de4c28ac6fbd0e0b99aaab.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528096,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528096/973c5b24c9bb461d909e962f4d416ac0.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528098,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528098/6eca743bd4c84cc4807f90aad016ca0a.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528105,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528105/c66910680e444385a5f642f1931ffe9a.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528111,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528111/9faed74d0ace4994a0136c2ad6eaf674.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528113,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528113/c86e20bdf39d449cbc124e8ee3cd6283.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528120,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528120/1707c4d0b3db4efaafd0eb0d9da85fd8.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528123,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528123/c0f16da328704a359c04b2933f5297a1.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528128,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528128/982085caa16446308098c754c661059b.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528130,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528130/ca2a17b53ee54b0497d8d9f7abd3800b.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528136,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528136/1f1a9bbced83482ca9b77edc76175988.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528137,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528137/dad31d4522f14318a577bf903687d4b9.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528143,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528143/7c759940424a47d1b805009333ef4cf9.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528144,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528144/30dff4cb150847c2b3be7e1bf248cb3f.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528145,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528145/83e22b2ae9914cc8a6d35a73ef30fd99.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528146,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528146/a9bad6de4ed14e2ba4bfe925b20fa629.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528147,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528147/8e24d81f9fe74bad963eb6c4c4f63590.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528148,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528148/48240dccda124000a7e33999021a4ab2.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528149,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528149/9839442836e840d9af63202846367778.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
528150,Sony a7R VI,328746,https://www.dpreview.com/wp-content/uploads/image-compare/519596/528150/3296d7d6cfab4616807348035538cd18.arw,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
