image_id,camera,product_id,raw_file_url,notes
521065,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521065/7fbb1471e0cf4b22858cd9a161fb83a8.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521084,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521084/3adaadfffee94520af873e66b14d9759.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521089,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521089/b3878b0a5d644b68950aa4695ca3cdbb.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521094,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521094/580df9c78aa94bd396574456f6eae0d7.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521098,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521098/5a6a3cf45cc14d609bf6979d97d4ec56.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521102,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521102/d0bbbf996f9b4182a8900bdac493de14.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521106,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521106/35ff05982f3240bbbae9ef388e078b80.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521117,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521117/46d3c5eaae634db1ba1a3c493f1af2d9.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521123,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521123/b70e2170025c415e9aab10f5e3e302ab.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521127,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521127/8f915834eeb14c058164bc409346b781.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521131,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521131/bd2ffdbfd1e441bc9a93c115117e5054.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521135,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521135/d50a1efda037404c8031749c90765584.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521140,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521140/f3da42aac2944357bd87685f9ae2ec1e.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521144,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521144/bb258292dfd943fc9995b917611330fb.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521149,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521149/c8e0ec65ab8841a5be01c7cb651638ec.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521155,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521155/5a0e96b3c7534572b4062302a33cec13.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521158,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521158/1c35d03dbdc443dc96e47bf3ee10c817.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521161,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521161/27e739f506a64b19aeacbc841abda47a.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521165,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521165/15f85e040bcc4699b617fe7631e0ecfc.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
521194,Hasselblad X2D II 100C,182473,https://www.dpreview.com/wp-content/uploads/image-compare/519596/521194/a76e4479d0f84b2d8bd71535f1546692.3fr,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
