image_id,camera,product_id,raw_file_url,notes
523615,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523615/0584419642e847e1b78c3aceffa3396c.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523617,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523617/00e81692e9384459a7db7f394dbe0c78.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523620,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523620/474f3a92647d4ea3a3046e4e5e28dda1.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523623,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523623/8be61c495ba240c9a7d91aadb5e0c6f5.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523626,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523626/a1fe67b4caf644cd8e9d8202326a3153.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523629,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523629/5b5a5dd116a748a89fcf323d7b7822cd.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523632,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523632/37ac4541059a4d27a1b5e0aa228def6b.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523635,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523635/64102eaebd28450f9dce38645ef99aa8.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523636,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523636/86d94d7d95b8438bacb410dc4586cbc5.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523641,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523641/009545e86e9d45b4977df23df07f9545.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523644,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523644/ead27333fd264996a22cc8634760b8c1.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523647,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523647/8c010a156bee4923b3e881f124e2356d.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523649,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523649/72f75e92e9554336a3b08cd0c40af6cd.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523652,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523652/f5f4ea0a88b04604b79432415e10c546.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523655,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523655/56827f1f568b4aff8d5a0b166d8939ac.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523658,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523658/78adfe943f034834ae9385a550e66f5e.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523660,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523660/90a0501f7e4f411494c8bbcb8249b6dc.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523663,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523663/16abe839633848d983cd7dde7a779d4c.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523666,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523666/0f1ba18fee694ff1956672b0de20af2f.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523669,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523669/ed9d6031f40b4e5782dcdb9830a5b71f.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523671,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523671/a6fbc3853c8c431290b5e8e5fdaa0090.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523675,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523675/e14d5f94f1bc4b19aeacda25e6489a79.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523682,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523682/ad6acbc0027743c2bd65e064271f638e.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
523688,Nikon Z5II,182446,https://www.dpreview.com/wp-content/uploads/image-compare/519596/523688/9e76b76df09b4eb9a4cb1c68e99b2c28.nef,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
