image_id,camera,product_id,raw_file_url,notes
531589,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531589/635f8d33379a449d857804c8cc6de29b.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531593,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531593/0948fed3df224a34ac16d9c8a5e92fce.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531596,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531596/f9995dc63df74ba7b7073dfaca241d11.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531600,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531600/dfd1339d3c4948b2a134e6b3b1b648c9.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531603,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531603/ddd3f8c45b6f48a88eefc4b8a82d989b.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531607,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531607/83d873182adc40d68aec924e27122f48.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531612,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531612/ba570d02b91745b0a154884cb866b8b4.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531617,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531617/a287847ced2d45eeb666211f7e9cdf18.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531624,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531624/e95fae10bb8f498fab4b954cf50e428d.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531631,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531631/ad621bc77ddc4e27ac8689a1f54d6e70.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531647,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531647/f001df93a3fc4901903ebaace14fae20.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531651,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531651/4636c044332a4357b4d40878255a301b.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531654,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531654/e722214b07e54e1b9fa1dae6a17d2cec.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531658,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531658/fbe83ca1543341eb963a5d09220a660b.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531661,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531661/1ad6a88fa90c412f9c4c786cf256f5a6.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531665,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531665/09028962e5024f4193b2229e2abbb1b0.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531669,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531669/099871424ed34a8c9473ae4f6e45b529.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531673,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531673/e1e4069c78854217a847a1d79b668f8e.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531677,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531677/b799645e36894591aa9a6ceaf0261706.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
531681,Fujifilm X-E5,182462,https://www.dpreview.com/wp-content/uploads/image-compare/519596/531681/c7f9f64a11b14d5e9c2b45bfacd3d1eb.raf,"dpreview 스튜디오씬 비교위젯 API (widget id 541497, product_id로 필터) - EVALUATION.md '공용 챠트 데이터베이스' 절 참고"
